Date,QQQ_Close,QQQ_Volume,^DJI_Close,^DJT_Close
2011-06-01,50.21046829223633,51795000,12290.1396484375,5283.56982421875
2011-06-02,50.31600570678711,50198100,12248.5498046875,5311.72998046875
2011-06-03,49.55963134765625,57773700,12151.259765625,5220.25
2011-06-06,49.15507125854492,50175600,12089.9599609375,5150.169921875
2011-06-07,49.06712341308594,46311100,12070.8095703125,5147.10009765625
2011-06-08,48.7153205871582,46426400,12048.9404296875,5088.47998046875
2011-06-09,48.80327606201172,45307500,12124.3603515625,5134.85986328125
2011-06-10,48.055721282958984,53740600,11951.91015625,5060.58984375
2011-06-13,48.055721282958984,37736800,11952.9697265625,5072.580078125
2011-06-14,48.67135238647461,40565300,12076.1103515625,5168.14013671875
2011-06-15,47.74787521362305,59022400,11897.26953125,5104.52001953125
2011-06-16,47.56318283081055,66316200,11961.51953125,5104.5400390625
2011-06-17,47.41421890258789,70337000,12004.3603515625,5158.5498046875
2011-06-20,47.66102981567383,37402900,12080.3798828125,5201.22021484375
2011-06-21,48.683536529541016,55892800,12190.009765625,5300.56982421875
2011-06-22,48.330936431884766,36833300,12109.669921875,5288.2001953125
2011-06-23,48.780494689941406,80743300,12050.0,5302.6298828125
2011-06-24,47.934295654296875,56298300,11934.580078125,5214.14990234375
2011-06-27,48.701175689697266,49968900,12043.5595703125,5259.18994140625
2011-06-28,49.4239501953125,47028800,12188.6904296875,5331.97021484375
2011-06-29,49.6266975402832,65407300,12261.419921875,5356.169921875
2011-06-30,50.287803649902344,50347200,12414.33984375,5423.81982421875
2011-07-01,51.045867919921875,53203900,12582.76953125,5548.419921875
2011-07-05,51.3015022277832,43128800,12569.8701171875,5498.72021484375
2011-07-06,51.46896743774414,49282700,12626.01953125,5566.06982421875
2011-07-07,52.17415237426758,54799800,12719.490234375,5618.25
2011-07-08,52.03311538696289,69519500,12657.2001953125,5548.66015625
2011-07-11,51.089935302734375,52080800,12505.759765625,5447.9599609375
2011-07-12,50.702091217041016,84000700,12446.8798828125,5386.16015625
2011-07-13,50.91365051269531,82378100,12491.6103515625,5416.259765625
2011-07-14,50.32306671142578,98774200,12437.1201171875,5349.85986328125
2011-07-15,50.992977142333984,68281500,12479.73046875,5342.5400390625
2011-07-18,50.71974563598633,59512200,12385.16015625,5283.919921875
2011-07-19,51.87446975708008,73904600,12587.419921875,5347.490234375
2011-07-20,51.65408706665039,57085500,12571.91015625,5342.9501953125
2011-07-21,51.99785614013672,70148800,12724.41015625,5432.259765625
2011-07-22,52.53557205200195,43620400,12681.16015625,5428.240234375
2011-07-25,52.429779052734375,48916100,12592.7998046875,5414.43017578125
2011-07-26,52.561988830566406,40918900,12501.2998046875,5341.89013671875
2011-07-27,51.204551696777344,83969500,12302.5498046875,5204.35009765625
2011-07-28,51.29267883300781,61031900,12240.1103515625,5196.7099609375
2011-07-29,51.12519454956055,82860500,12143.240234375,5184.0498046875
2011-08-01,50.887203216552734,85421100,12132.490234375,5130.5400390625
2011-08-02,49.60025405883789,90853300,11866.6201171875,4942.27001953125
2011-08-03,50.076255798339844,103612300,11896.4404296875,4967.18017578125
2011-08-04,47.749168395996094,132830000,11383.6796875,4711.740234375
2011-08-05,47.4494743347168,214111800,11444.6103515625,4693.58984375
2011-08-08,44.59351348876953,204804500,10809.849609375,4363.5
2011-08-09,46.74430847167969,193707100,11239.76953125,4561.1298828125
2011-08-10,44.83150863647461,205917900,10719.9404296875,4377.14013671875
2011-08-11,46.80598831176758,143825300,11143.3095703125,4566.2001953125
2011-08-12,47.22031021118164,90483300,11269.01953125,4622.580078125
2011-08-15,47.916656494140625,73554300,11482.900390625,4684.43994140625
2011-08-16,47.511173248291016,89219200,11405.9296875,4593.52978515625
2011-08-17,47.2291145324707,84416600,11410.2099609375,4577.18017578125
2011-08-18,44.910850524902344,130019400,10990.580078125,4299.5498046875
2011-08-19,44.099891662597656,96674600,10817.650390625,4221.60009765625
2011-08-22,44.258548736572266,77107700,10854.650390625,4225.7900390625
2011-08-23,46.08320617675781,75688400,11176.759765625,4365.85986328125
2011-08-24,46.4445915222168,80197700,11320.7099609375,4428.43017578125
2011-08-25,45.68655014038086,93623700,11149.8203125,4343.72998046875
2011-08-26,46.832454681396484,91573300,11284.5400390625,4460.18994140625
2011-08-29,48.13700866699219,45985800,11539.25,4618.6201171875
2011-08-30,48.45436096191406,61617900,11559.9501953125,4683.9599609375
2011-08-31,48.533687591552734,60900400,11613.5302734375,4666.9599609375
2011-09-01,48.09294891357422,57158400,11493.5703125,4599.85009765625
2011-09-02,46.96466827392578,58185700,11240.259765625,4445.31982421875
2011-09-06,46.973487854003906,52992200,11139.2998046875,4382.97998046875
2011-09-07,48.1634635925293,48952200,11414.8603515625,4529.89990234375
2011-09-08,47.94309997558594,61422800,11295.8095703125,4472.47021484375
2011-09-09,46.87652587890625,63663500,10992.1298828125,4368.990234375
2011-09-12,47.475929260253906,65973000,11061.1201171875,4361.97021484375
2011-09-13,48.11057662963867,59020000,11105.849609375,4510.9501953125
2011-09-14,48.79812240600586,90757300,11246.73046875,4601.68017578125
2011-09-15,49.520931243896484,83536100,11433.1796875,4664.83984375
2011-09-16,49.9748420715332,91902100,11509.08984375,4664.60009765625
2011-09-19,49.99250411987305,73042900,11401.009765625,4586.4501953125
2011-09-20,49.771728515625,66570100,11408.66015625,4519.22021484375
2011-09-21,48.90629577636719,79938000,11124.83984375,4281.16015625
2011-09-22,47.316707611083984,151885500,10733.830078125,4149.93994140625
2011-09-23,47.820091247558594,85940600,10771.48046875,4218.77001953125
2011-09-26,48.376441955566406,96261400,11043.8603515625,4310.60986328125
2011-09-27,48.87979507446289,81148600,11190.6904296875,4380.27001953125
2011-09-28,48.1556510925293,76757100,11010.900390625,4254.18017578125
2011-09-29,47.58161926269531,116900200,11153.98046875,4342.43017578125
2011-09-30,46.35411834716797,104870100,10913.3798828125,4189.3701171875
2011-10-03,45.16193389892578,99149500,10655.2998046875,4038.72998046875
2011-10-04,46.08919143676758,137013700,10808.7099609375,4214.93017578125
2011-10-05,47.27254104614258,108825700,10939.9501953125,4328.56005859375
2011-10-06,48.06733703613281,71939200,11123.330078125,4422.35009765625
2011-10-07,47.749412536621094,72525200,11103.1201171875,4359.5498046875
2011-10-10,49.40082550048828,48230200,11433.1796875,4527.83984375
2011-10-11,49.73640823364258,66449100,11416.2998046875,4559.52978515625
2011-10-12,49.98368453979492,85627600,11518.849609375,4618.2099609375
2011-10-13,50.442893981933594,63443700,11478.1298828125,4588.4599609375
2011-10-14,51.37897872924805,65643600,11644.490234375,4691.4599609375
2011-10-17,50.584190368652344,65161300,11397.0,4560.47998046875
2011-10-18,51.21118927001953,91434600,11577.0498046875,4699.83984375
2011-10-19,50.22211837768555,67639400,11504.6201171875,4636.97998046875
2011-10-20,49.9748420715332,80378300,11541.7802734375,4709.580078125
2011-10-21,50.60186004638672,60455800,11808.7900390625,4813.830078125
2011-10-24,51.652740478515625,61449500,11913.6201171875,4901.9501953125
2011-10-25,50.63718032836914,65299200,11706.6201171875,4792.990234375
2011-10-26,50.57536315917969,98193800,11869.0400390625,4809.16015625
2011-10-27,51.97066116333008,104455500,12208.5498046875,5025.08984375
2011-10-28,52.05014419555664,42950000,12231.1103515625,5011.97998046875
2011-10-31,51.175872802734375,60520200,11955.009765625,4892.56982421875
2011-11-01,49.842376708984375,99933000,11657.9599609375,4766.06982421875
2011-11-02,50.26626205444336,65003800,11836.0400390625,4827.169921875
2011-11-03,51.30833435058594,78994200,12044.4697265625,4930.2900390625
2011-11-04,51.043392181396484,61527800,11983.240234375,4912.169921875
2011-11-07,51.40545654296875,65559000,12068.3896484375,4909.85986328125
2011-11-08,51.99714279174805,62906900,12170.1796875,4968.89013671875
2011-11-09,50.169124603271484,69539000,11780.9404296875,4779.52978515625
2011-11-10,50.142635345458984,66052400,11893.8603515625,4840.68017578125
2011-11-11,51.08754348754883,54471000,12153.6796875,4977.97998046875
2011-11-14,50.76964569091797,44617600,12078.98046875,4942.2099609375
2011-11-15,51.33483123779297,52203900,12096.16015625,4982.35009765625
2011-11-16,50.48704147338867,68342800,11905.58984375,4884.1298828125
2011-11-17,49.30368423461914,101706900,11770.73046875,4811.4599609375
2011-11-18,48.923954010009766,60417000,11796.16015625,4841.0400390625
2011-11-21,47.98786163330078,52283700,11547.3095703125,4729.2998046875
2011-11-22,48.146793365478516,51940100,11493.7197265625,4677.2900390625
2011-11-23,47.060611724853516,48437300,11257.5498046875,4564.2001953125
2011-11-25,46.69853591918945,25448100,11231.650390625,4533.43994140625
2011-11-28,48.32345199584961,46710700,11523.009765625,4692.35009765625
2011-11-29,48.02318572998047,52056700,11555.6298828125,4720.2099609375
2011-11-30,49.79820251464844,66918600,12045.6796875,4946.169921875
2011-12-01,50.142635345458984,45362200,12020.0302734375,4909.10009765625
2011-12-02,50.0013427734375,36938900,12019.419921875,4946.669921875
2011-12-05,50.54886245727539,40492200,12097.830078125,5022.02978515625
2011-12-06,50.40756607055664,38670000,12150.1298828125,4983.919921875
2011-12-07,50.40756607055664,44576200,12196.3701171875,4986.2001953125
2011-12-08,49.559791564941406,51692600,11997.7001953125,4863.9501953125
2011-12-09,50.35457992553711,55757900,12184.259765625,4957.02001953125
2011-12-12,49.789390563964844,55411700,12021.3896484375,4906.919921875
2011-12-13,49.24186706542969,68557700,11954.9404296875,4827.41015625
2011-12-14,48.473567962646484,63682800,11823.48046875,4757.43994140625
2011-12-15,48.341087341308594,58732900,11868.8095703125,4832.3701171875
2011-12-16,48.5899772644043,60978900,11866.3896484375,4906.259765625
2011-12-19,48.11170959472656,46733900,11766.259765625,4794.31005859375
2011-12-20,49.537696838378906,81758800,12103.580078125,4955.8701171875
2011-12-21,48.829132080078125,78552300,12107.740234375,4984.83984375
2011-12-22,49.24539566040039,40334100,12169.650390625,5030.31005859375
2011-12-23,49.67054748535156,26594600,12294.0,5053.2900390625
2011-12-27,49.85581970214844,21443500,12291.349609375,5054.43017578125
2011-12-28,49.27960968017578,38180100,12151.41015625,4974.009765625
2011-12-29,49.634212493896484,28077900,12287.0400390625,5042.2900390625
2011-12-30,49.49238967895508,21832400,12217.5595703125,5019.68994140625
2012-01-03,50.44089889526367,39514100,12397.3798828125,5065.7099609375
2012-01-04,50.653663635253906,29403400,12418.419921875,5082.97021484375
2012-01-05,51.0703010559082,41260600,12415.7001953125,5071.2099609375
2012-01-06,51.24760055541992,46325200,12359.919921875,5069.02978515625
2012-01-09,51.07917785644531,39195500,12392.6904296875,5100.009765625
2012-01-10,51.45148849487305,35949900,12462.4697265625,5172.64990234375
2012-01-11,51.55788040161133,37144100,12449.4501953125,5196.18017578125
2012-01-12,51.761756896972656,26188300,12471.01953125,5209.35986328125
2012-01-13,51.57560348510742,35980400,12422.0595703125,5175.919921875
2012-01-17,52.04543685913086,41790800,12482.0703125,5168.72998046875
2012-01-18,52.73687744140625,48692700,12578.9501953125,5218.18017578125
2012-01-19,53.06489181518555,47774500,12623.98046875,5301.8701171875
2012-01-20,52.98511505126953,41041700,12720.48046875,5280.75
2012-01-23,53.00284194946289,40958300,12708.8203125,5240.93994140625
2012-01-24,52.905330657958984,38440200,12675.75,5205.5400390625
2012-01-25,53.57020568847656,61591800,12758.849609375,5282.0
2012-01-26,53.38401794433594,37852700,12734.6298828125,5302.85009765625
2012-01-27,53.54361343383789,45532300,12660.4599609375,5344.77978515625
2012-01-30,53.58791732788086,42797800,12653.7197265625,5321.97021484375
2012-01-31,53.65884017944336,51449600,12632.91015625,5319.14013671875
2012-02-01,54.093204498291016,46146700,12716.4599609375,5343.10009765625
2012-02-02,54.261653900146484,46373600,12705.41015625,5305.66015625
2012-02-03,55.00629806518555,36453800,12862.23046875,5368.93017578125
2012-02-06,54.961971282958984,28541300,12845.1298828125,5334.25
2012-02-07,55.077213287353516,37935700,12878.2001953125,5323.330078125
2012-02-08,55.369754791259766,41171100,12883.9501953125,5298.60986328125
2012-02-09,55.76866149902344,46856400,12890.4599609375,5309.08984375
2012-02-10,55.37862777709961,58090500,12801.23046875,5254.14013671875
2012-02-13,55.89276885986328,36810200,12874.0400390625,5322.18994140625
2012-02-14,56.03462600708008,51648200,12878.2802734375,5284.1201171875
2012-02-15,55.644561767578125,105709100,12780.9501953125,5178.14990234375
2012-02-16,56.40693283081055,83642300,12904.080078125,5263.10009765625
2012-02-17,56.22964096069336,76112300,12949.8701171875,5239.52001953125
2012-02-21,56.38920211791992,38141300,12965.6904296875,5163.18017578125
2012-02-22,56.13212585449219,43174700,12938.669921875,5125.169921875
2012-02-23,56.50445556640625,54250000,12984.6904296875,5161.64990234375
2012-02-24,56.69948196411133,41364900,12982.9501953125,5139.14013671875
2012-02-27,56.779258728027344,42678500,12981.509765625,5171.080078125
2012-02-28,57.3554573059082,43717500,13005.1201171875,5165.18994140625
2012-02-29,57.09839630126953,59784400,12952.0703125,5153.16015625
2012-03-01,57.550506591796875,67558900,12980.2998046875,5211.47998046875
2012-03-02,57.506187438964844,33358200,12977.5703125,5160.1298828125
2012-03-05,56.912235260009766,45788800,12962.8095703125,5125.740234375
2012-03-06,56.353736877441406,54638600,12759.150390625,5047.25
2012-03-07,56.78812789916992,42741800,12837.330078125,5073.66015625
2012-03-08,57.399803161621094,43711100,12907.9404296875,5145.93994140625
2012-03-09,57.63914108276367,43117200,12922.01953125,5161.93017578125
2012-03-12,57.665740966796875,32687300,12959.7099609375,5144.27978515625
2012-03-13,58.73838806152344,61559100,13177.6796875,5254.5
2012-03-14,58.94228744506836,59926900,13194.099609375,5180.39013671875
2012-03-15,59.110694885253906,65531200,13252.759765625,5349.740234375
2012-03-16,59.068965911865234,53023100,13232.6201171875,5351.31982421875
2012-03-19,59.486324310302734,60966200,13239.1298828125,5360.0400390625
2012-03-20,59.5929069519043,47290600,13170.1904296875,5288.47998046875
2012-03-21,59.6017951965332,39648100,13124.6201171875,5331.81005859375
2012-03-22,59.47746276855469,56953900,13046.1396484375,5220.81005859375
2012-03-23,59.44192886352539,45541700,13080.73046875,5217.81982421875
2012-03-26,60.48086929321289,40855300,13241.6298828125,5289.02001953125
2012-03-27,60.56965255737305,37278200,13197.73046875,5276.31005859375
2012-03-28,60.329925537109375,44421900,13126.2099609375,5258.1298828125
2012-03-29,60.09904861450195,53975300,13145.8203125,5256.2099609375
2012-03-30,59.983638763427734,39480900,13212.0400390625,5253.16015625
2012-04-02,60.605194091796875,40031600,13264.490234375,5305.5
2012-04-03,60.58744430541992,45539900,13199.5498046875,5294.830078125
2012-04-04,59.76161575317383,54088100,13074.75,5276.509765625
2012-04-05,60.134578704833984,42979900,13060.1396484375,5284.330078125
2012-04-09,59.681678771972656,36908200,12929.58984375,5196.990234375
2012-04-10,58.722652435302734,69254200,12715.9296875,5088.1298828125
2012-04-11,59.006813049316406,62950000,12805.3896484375,5134.39990234375
2012-04-12,59.681678771972656,57407400,12986.580078125,5248.2001953125
2012-04-13,58.77594757080078,55227500,12849.58984375,5197.0400390625
2012-04-16,58.11882781982422,57588000,12921.41015625,5234.64990234375
2012-04-17,59.29985046386719,47362400,13115.5400390625,5310.1298828125
2012-04-18,59.148895263671875,42536100,13032.75,5303.60986328125
2012-04-19,58.48290252685547,81110900,12964.099609375,5228.72021484375
2012-04-20,58.32308578491211,59906900,13029.259765625,5234.25
2012-04-23,57.790279388427734,70514400,12927.169921875,5185.81005859375
2012-04-24,57.4794921875,49661500,13001.5595703125,5246.72998046875
2012-04-25,59.006813049316406,57526900,13090.7197265625,5291.22021484375
2012-04-26,59.3531379699707,41799500,13204.6201171875,5235.31982421875
2012-04-27,59.70832824707031,46003800,13228.3095703125,5267.39013671875
2012-04-30,59.28208923339844,37787700,13213.6298828125,5230.240234375
2012-05-01,59.37977600097656,37643800,13279.3203125,5285.97021484375
2012-05-02,59.54850387573242,38299300,13268.5703125,5334.52001953125
2012-05-03,58.918025970458984,51297600,13206.58984375,5284.330078125
2012-05-04,57.45283889770508,107554000,13038.26953125,5227.64013671875
2012-05-07,57.50612258911133,50267800,13008.5302734375,5245.259765625
2012-05-08,57.29300308227539,72659700,12932.08984375,5234.18994140625
2012-05-09,57.11539840698242,85715300,12835.0595703125,5159.330078125
2012-05-10,56.999977111816406,49448900,12855.0400390625,5133.81005859375
2012-05-11,56.991085052490234,47099900,12820.599609375,5140.7001953125
2012-05-14,56.45829391479492,46360000,12695.349609375,5100.330078125
2012-05-15,56.27180480957031,66908600,12632.0,5106.990234375
2012-05-16,55.889991760253906,52825900,12598.5498046875,5100.56005859375
2012-05-17,54.7089729309082,62253900,12442.490234375,4938.18017578125
2012-05-18,53.998565673828125,79496500,12369.3798828125,4873.759765625
2012-05-21,55.50813674926758,61473000,12504.48046875,5003.10986328125
2012-05-22,55.445987701416016,62954800,12502.8095703125,5007.9599609375
2012-05-23,55.552547454833984,56951100,12496.150390625,5067.25
2012-05-24,55.188472747802734,83131200,12529.75,5108.39990234375
2012-05-25,55.117427825927734,32078900,12454.830078125,5079.83984375
2012-05-29,55.81894302368164,44216700,12580.6904296875,5138.60986328125
2012-05-30,55.34831619262695,56431800,12419.8603515625,5029.64013671875
2012-05-31,55.10854721069336,55260100,12393.4501953125,5074.7001953125
2012-06-01,53.64337158203125,71430800,12118.5703125,4911.8701171875
2012-06-04,54.05184555053711,74119500,12101.4599609375,4847.72998046875
2012-06-05,54.273841857910156,47916900,12127.9501953125,4868.68017578125
2012-06-06,55.51700973510742,58781800,12414.7900390625,5015.52978515625
2012-06-07,55.29503631591797,38414800,12460.9599609375,5008.919921875
2012-06-08,55.82781219482422,39730800,12554.2001953125,5062.0498046875
2012-06-11,54.886558532714844,51008900,12411.23046875,4991.93017578125
2012-06-12,55.552547454833984,48802600,12573.7998046875,5035.06005859375
2012-06-13,55.17072677612305,50840100,12496.3798828125,5006.5
2012-06-14,55.37494659423828,65170600,12651.91015625,5057.2001953125
2012-06-15,56.06294250488281,41536100,12767.169921875,5091.240234375
2012-06-18,56.58806610107422,32191200,12741.8203125,5192.1298828125
2012-06-19,57.17546463012695,36476500,12837.330078125,5250.740234375
2012-06-20,57.21998596191406,51389700,12824.3896484375,5228.93994140625
2012-06-21,55.79593276977539,42492700,12573.5703125,5125.6201171875
2012-06-22,56.383331298828125,29504200,12640.7802734375,5083.22021484375
2012-06-25,55.29750442504883,33136400,12502.66015625,4985.3798828125
2012-06-26,55.64461898803711,30611100,12534.669921875,5003.330078125
2012-06-27,55.98284912109375,35705800,12627.009765625,5027.330078125
2012-06-28,55.35981750488281,49793400,12602.259765625,5065.3798828125
2012-06-29,57.10428237915039,44761300,12880.08984375,5209.18017578125
2012-07-02,57.27336883544922,33425600,12871.3896484375,5206.7998046875
2012-07-03,57.753997802734375,15895100,12943.66015625,5237.56982421875
2012-07-05,57.78960037231445,37016200,12896.669921875,5249.1201171875
2012-07-06,57.06866455078125,40684100,12772.4697265625,5198.5
2012-07-09,56.961849212646484,35628300,12736.2900390625,5182.60009765625
2012-07-10,56.40113067626953,47365700,12653.1201171875,5115.6201171875
2012-07-11,56.08963394165039,43432000,12604.5302734375,5104.35986328125
2012-07-12,55.564517974853516,57680400,12573.26953125,5078.47021484375
2012-07-13,56.410057067871094,32357200,12777.08984375,5191.64990234375
2012-07-16,56.249839782714844,27621400,12727.2099609375,5150.10009765625
2012-07-17,56.54356002807617,42467800,12805.5400390625,5111.89990234375
2012-07-18,57.308990478515625,44489700,12908.7001953125,5140.169921875
2012-07-19,57.94089126586914,53017800,12943.3603515625,5186.89013671875
2012-07-20,57.17546463012695,40573100,12822.5703125,5072.2001953125
2012-07-23,56.48125076293945,48657800,12721.4599609375,5012.58984375
2012-07-24,56.03623580932617,57269700,12617.3203125,4953.509765625
2012-07-25,55.662418365478516,46264400,12676.0498046875,4934.0
2012-07-26,56.40113067626953,41928200,12887.9296875,5006.7900390625
2012-07-27,57.7362060546875,42621000,13075.66015625,5126.64990234375
2012-07-30,57.69169998168945,37821300,13073.009765625,5112.3701171875
2012-07-31,57.67388916015625,34588300,13008.6796875,5088.33984375
2012-08-01,57.50477981567383,30920200,12976.1298828125,4986.7099609375
2012-08-02,57.30008316040039,40534900,12878.8798828125,4984.14990234375
2012-08-03,58.38589859008789,42117400,13096.169921875,5086.31005859375
2012-08-06,58.8309211730957,23523600,13117.509765625,5082.35986328125
2012-08-07,59.320430755615234,28223300,13168.599609375,5092.4599609375
2012-08-08,59.29375076293945,20723500,13175.6396484375,5075.56982421875
2012-08-09,59.47174072265625,20726200,13165.1904296875,5048.22998046875
2012-08-10,59.507347106933594,20312000,13207.9501953125,5063.5498046875
2012-08-13,59.64976501464844,19890300,13169.4296875,5062.16015625
2012-08-14,59.67646789550781,24218700,13172.1396484375,5081.77978515625
2012-08-15,59.8277587890625,29100400,13164.7802734375,5142.02978515625
2012-08-16,60.53977584838867,35699900,13250.1103515625,5167.509765625
2012-08-17,60.80680465698242,22584800,13275.2001953125,5194.3798828125
2012-08-20,60.89577865600586,26924000,13271.6396484375,5190.259765625
2012-08-21,60.65549850463867,41391000,13203.580078125,5194.14990234375
2012-08-22,60.90470504760742,44555700,13172.759765625,5168.669921875
2012-08-23,60.40627670288086,28800400,13057.4599609375,5115.43994140625
2012-08-24,60.780067443847656,38384800,13157.9697265625,5118.580078125
2012-08-27,60.878013610839844,20671400,13124.669921875,5073.47998046875
2012-08-28,60.878013610839844,27337900,13102.990234375,5061.990234375
2012-08-29,60.878013610839844,26672400,13107.48046875,5050.669921875
2012-08-30,60.26387023925781,24425400,13000.7099609375,4993.02978515625
2012-08-31,60.66438293457031,42128000,13090.83984375,5007.490234375
2012-09-04,60.60207748413086,32017200,13035.9404296875,5008.35986328125
2012-09-05,60.53977584838867,26129300,13047.48046875,4951.06982421875
2012-09-06,61.883750915527344,43100000,13292.0,5044.6298828125
2012-09-07,61.79472732543945,32958600,13306.6396484375,5072.2001953125
2012-09-10,61.00261688232422,25490000,13254.2900390625,5098.60986328125
2012-09-11,60.90470504760742,29810100,13323.3603515625,5133.5
2012-09-12,61.08269500732422,42203400,13333.349609375,5174.18017578125
2012-09-13,61.910430908203125,45417800,13539.8603515625,5202.22021484375
2012-09-14,62.462284088134766,38880300,13593.3701171875,5215.97021484375
2012-09-17,62.488975524902344,31798400,13553.099609375,5140.4599609375
2012-09-18,62.54234313964844,27169800,13564.6396484375,5083.0
2012-09-19,62.658058166503906,36484600,13577.9599609375,5103.080078125
2012-09-20,62.595767974853516,42520200,13596.9296875,4961.68994140625
2012-09-21,62.61358642578125,23678500,13579.4697265625,4910.7900390625
2012-09-24,62.24764633178711,32341600,13558.919921875,4960.81982421875
2012-09-25,61.3729133605957,41299600,13457.5498046875,4916.6201171875
2012-09-26,60.87308883666992,32770400,13413.509765625,4913.52001953125
2012-09-27,61.71211242675781,25339500,13485.9697265625,4941.2001953125
2012-09-28,61.20335388183594,30112600,13437.1298828125,4892.6201171875
2012-10-01,61.11408615112305,37715300,13515.1103515625,4899.72998046875
2012-10-02,61.29261016845703,33254300,13482.3603515625,4908.43994140625
2012-10-03,61.6853141784668,38236000,13494.6103515625,4966.10009765625
2012-10-04,61.8995475769043,26128600,13575.3603515625,5012.7099609375
2012-10-05,61.56930923461914,25207900,13610.150390625,5046.43017578125
2012-10-08,61.00697326660156,30911500,13583.650390625,5057.0498046875
2012-10-09,60.03410720825195,67974000,13473.5302734375,4999.56005859375
2012-10-10,59.73060989379883,45134300,13344.9697265625,5006.08984375
2012-10-11,59.543174743652344,30469400,13326.3896484375,5000.4599609375
2012-10-12,59.51639175415039,24891200,13328.849609375,5044.6298828125
2012-10-15,59.953765869140625,22220100,13424.23046875,5065.47021484375
2012-10-16,60.80168151855469,33960600,13551.7802734375,5118.8701171875
2012-10-17,60.76601028442383,33439400,13557.0,5148.7001953125
2012-10-18,60.06086730957031,61707600,13548.9404296875,5156.5400390625
2012-10-19,58.62382125854492,75362600,13343.509765625,5082.16015625
2012-10-22,58.92728805541992,38621500,13345.8896484375,5064.47998046875
2012-10-23,58.364990234375,52591200,13102.5302734375,5107.31982421875
2012-10-24,58.15969467163086,39872400,13077.33984375,5004.52978515625
2012-10-25,58.15969467163086,52688700,13103.6796875,5035.2900390625
2012-10-26,58.32926940917969,54213100,13107.2099609375,5052.35009765625
2012-10-31,57.972251892089844,38524500,13096.4599609375,5085.02978515625
2012-11-01,58.79340744018555,26945000,13232.6201171875,5167.490234375
2012-11-02,58.168601989746094,44083000,13093.16015625,5110.169921875
2012-11-05,58.55241775512695,28094700,13112.4404296875,5123.85986328125
2012-11-06,58.65953063964844,29608400,13245.6796875,5203.64013671875
2012-11-07,57.27605438232422,70737800,12932.73046875,5103.52001953125
2012-11-08,56.37456130981445,58585800,12811.3203125,5054.27001953125
2012-11-09,56.61554718017578,51542100,12815.3896484375,5018.27978515625
2012-11-12,56.60661315917969,32663700,12815.080078125,5058.47021484375
2012-11-13,56.213890075683594,43288300,12756.1796875,5054.7099609375
2012-11-14,55.553401947021484,82655300,12570.9501953125,4925.9501953125
2012-11-15,55.36595153808594,55124200,12542.3798828125,4913.89990234375
2012-11-16,55.60694122314453,70873100,12588.3095703125,4891.27001953125
2012-11-19,56.92795181274414,55306400,12795.9599609375,4983.7099609375
2012-11-20,56.94579315185547,52012700,12788.509765625,4982.93994140625
2012-11-21,57.061832427978516,19611700,12836.8896484375,4997.18017578125
2012-11-23,57.9276237487793,16462900,13009.5302734375,5051.759765625
2012-11-26,58.17754364013672,26430900,12967.3701171875,5084.490234375
2012-11-27,57.98115921020508,25828600,12878.1298828125,5077.06982421875
2012-11-28,58.481014251708984,37295800,12985.1103515625,5114.85986328125
2012-11-29,58.829132080078125,41136100,13021.8203125,5145.35009765625
2012-11-30,58.730934143066406,33497400,13025.580078125,5119.10986328125
2012-12-03,58.61490249633789,28240000,12965.599609375,5061.419921875
2012-12-04,58.57917785644531,49584500,12951.7802734375,5074.33984375
2012-12-05,57.9276237487793,54076200,13034.490234375,5120.31005859375
2012-12-06,58.302494049072266,47512300,13074.0400390625,5115.56982421875
2012-12-07,57.95440673828125,30089400,13155.1298828125,5128.06005859375
2012-12-10,58.12399673461914,33219600,13169.8798828125,5183.35986328125
2012-12-11,58.88266372680664,40750800,13248.4404296875,5189.9501953125
2012-12-12,58.757720947265625,45917700,13245.4501953125,5174.740234375
2012-12-13,58.29357147216797,45467700,13170.7197265625,5182.16015625
2012-12-14,57.740196228027344,39630300,13135.009765625,5186.9501953125
2012-12-17,58.5078125,42302900,13235.3896484375,5226.7099609375
2012-12-18,59.400367736816406,55596000,13350.9599609375,5310.75
2012-12-19,59.14152526855469,34832500,13251.9697265625,5320.77978515625
2012-12-20,59.14152526855469,40754300,13311.7197265625,5357.81005859375
2012-12-21,58.51951599121094,51152900,13190.83984375,5340.7998046875
2012-12-24,58.40283966064453,11418300,13138.9296875,5319.75
2012-12-26,57.891231536865234,21751300,13114.58984375,5287.72998046875
2012-12-27,57.80149459838867,52933200,13096.3095703125,5265.7001953125
2012-12-28,57.24501419067383,33082100,12938.1103515625,5220.97998046875
2012-12-31,58.45671081542969,57544000,13104.1396484375,5306.77001953125
2013-01-02,60.31459426879883,70695900,13412.5498046875,5435.740234375
2013-01-03,60.000457763671875,47366500,13391.3603515625,5469.93017578125
2013-01-04,59.803001403808594,33972500,13435.2099609375,5534.06005859375
2013-01-07,59.820945739746094,26766200,13384.2900390625,5513.5
2013-01-08,59.704246520996094,28734900,13328.849609375,5492.2900390625
2013-01-09,59.92865753173828,25600300,13390.509765625,5545.7900390625
2013-01-10,60.28766632080078,37528000,13471.2197265625,5574.0400390625
2013-01-11,60.368465423583984,21158600,13488.4296875,5572.6201171875
2013-01-14,60.09919738769531,36768500,13507.3203125,5600.490234375
2013-01-15,59.803001403808594,31675300,13534.8896484375,5639.64013671875
