Date,QQQ_Close,QQQ_Volume,^DJI_Close,^DJT_Close,Difference,SMA,STDEV,z_score,EMA
2023-07-14,373.92559814453125,55148500,34509.03125,15826.9501953125,18682.0810546875,19027.856994628906,477.80510954365525,-0.7236756849914222,51659676.854951344
2023-07-17,377.41754150390625,40868900,34585.3515625,15824.9296875,18760.421875,19017.959503173828,480.02645235679563,-0.5365071589479922,51219236.98332067
2023-07-18,380.5050964355469,55262000,34951.9296875,16142.2998046875,18809.6298828125,19005.806396484375,480.2303441958979,-0.408505035225033,51384247.71869533
2023-07-19,380.4162902832031,54093000,35061.2109375,16270.3603515625,18790.8505859375,18993.60171508789,480.5864328242133,-0.4218827567788456,51494809.036299594
2023-07-20,371.6469421386719,71941700,35225.1796875,16265.2197265625,18959.9599609375,18973.216674804688,467.14412733475666,-0.02837820940364237,52329376.01440981
2023-07-21,370.5323181152344,60499600,35227.69140625,16232.240234375,18995.451171875,18955.16860961914,454.20176287330884,0.08868869640890287,52662854.54443389
2023-07-24,371.1241760253906,40380100,35411.23828125,16196.6904296875,19214.5478515625,18945.869140625,445.3914466369329,0.6032417392975156,52161517.624252915
2023-07-25,373.6395263671875,38894400,35438.0703125,16179.6796875,19258.390625,18945.856994628906,445.3826434053294,0.7017193754599598,51620002.619181365
2023-07-26,372.3966064453125,47075700,35520.12109375,16621.130859375,18898.990234375,18929.186401367188,436.4766591453603,-0.06918163058549996,51434520.879622936
2023-07-27,371.50885009765625,63940200,35282.71875,16408.01953125,18874.69921875,18905.476348876953,417.16792428787824,-0.07377635799658105,51944956.7620873
2023-07-28,378.2757568359375,56902900,35459.2890625,16695.3203125,18763.96875,18874.310119628906,387.35785642196305,-0.2848564132611973,52147321.79220618
2023-07-31,378.4730224609375,44019900,35559.53125,16616.419921875,18943.111328125,18848.658264160156,352.1184946862126,0.26824226898111325,51815590.290483475
2023-08-01,377.59515380859375,41060600,35630.6796875,16530.419921875,19100.259765625,18841.245513916016,343.89705318007873,0.7531738039446176,51376611.09495354
2023-08-02,369.30914306640625,72687100,35282.51953125,16380.25,18902.26953125,18821.339294433594,319.7795713399525,0.2530813224787603,52246426.9686289
2023-08-03,368.71722412109375,47666400,35215.890625,16394.75,18821.140625,18799.929290771484,294.3687849036696,0.07205700915420399,52059487.09235833
2023-08-04,366.9909973144531,61702800,35065.62109375,16319.7900390625,18745.8310546875,18782.03646850586,278.8288209743125,-0.12984817599503046,52453091.70083349
2023-08-07,370.0982666015625,37230400,35473.12890625,16396.150390625,19076.978515625,18777.803314208984,273.05213424710155,1.0956706207074496,51831757.345697425
2023-08-08,366.9515075683594,44726500,35314.48828125,16304.990234375,19009.498046875,18773.447296142578,268.00643762430866,0.8807652264805584,51541746.8417914
2023-08-09,362.9170837402344,51150900,35123.359375,16170.0703125,18953.2890625,18770.751342773438,265.6668849206514,0.6870924834349691,51525793.90947338
2023-08-10,363.5877990722656,72035300,35176.1484375,16243.740234375,18932.408203125,18774.161560058594,267.0596833602261,0.5925516014821066,52362916.6070459
2023-08-11,361.26971435546875,48707200,35281.3984375,16209.849609375,19071.548828125,18787.846588134766,270.8197612103433,1.047568459267215,52213703.684309326
2023-08-14,365.32391357421875,42130800,35307.62890625,16251.3896484375,19056.2392578125,18807.060302734375,267.2343392177591,0.9324361375394894,51802156.59515384
2023-08-15,361.447265625,45539900,34946.390625,15964.98046875,18981.41015625,18818.866821289062,266.2997196976618,0.6103774166397091,51546554.285147555
2023-08-16,357.6199645996094,53190500,34765.73828125,15808.099609375,18957.638671875,18821.360778808594,267.2417932715291,0.509942293823564,51613654.11024357
2023-08-17,353.713623046875,62604300,34474.828125,15643.08984375,18831.73828125,18822.213897705078,267.22960385459686,0.03564119920674738,52062251.90166219
2023-08-18,353.2697448730469,61191400,34500.66015625,15700.599609375,18800.060546875,18823.37109375,267.0451644023135,-0.08729065335136266,52434870.19139026
2023-08-21,358.96142578125,50696500,34463.69140625,15705.009765625,18758.681640625,18830.74203491211,261.68294039049675,-0.27537291571081074,52363916.30602739
2023-08-22,358.448486328125,44530200,34288.828125,15591.9404296875,18696.8876953125,18847.039489746094,234.3639799891628,-0.6406777800946071,52044172.78333239
2023-08-23,364.1007080078125,51770600,34472.98046875,15767.599609375,18705.380859375,18862.073944091797,206.9535796362789,-0.7571412149148863,52033006.54727801
2023-08-24,356.3178405761719,66842500,34099.421875,15647.98046875,18451.44140625,18866.15673828125,196.97902482578525,-2.1053781355554886,52637475.667797275
2023-08-25,359.079833984375,69960500,34346.8984375,15614.9404296875,18731.9580078125,18875.543548583984,182.204746399226,-0.7880450076579033,53344537.8854382
2023-08-28,361.7826843261719,40910000,34559.98046875,15717.3095703125,18842.6708984375,18886.857299804688,167.5424073440749,-0.26373263979932987,52837005.72684888
2023-08-29,369.6839599609375,58492400,34852.671875,15853.1396484375,18999.5322265625,18896.77764892578,164.3950109241964,0.6250468129114912,53067838.14616116
2023-08-30,371.74554443359375,41731500,34890.23828125,15928.0302734375,18962.2080078125,18903.083465576172,162.8588461199139,0.36304163786592464,52605130.46672601
2023-08-31,372.8602600097656,35730700,34721.91015625,15725.2001953125,18996.7099609375,18908.929718017578,162.75369751348137,0.5393440779595854,51916378.20277801
2023-09-01,372.46563720703125,39801200,34837.7109375,15835.580078125,19002.130859375,18915.5322265625,162.09321682792827,0.5342520464901975,51421881.13327687
2023-09-05,372.93914794921875,32344200,34641.96875,15488.7197265625,19153.2490234375,18921.572509765625,167.31932677133972,1.38463689845278,50643200.27069414
2023-09-06,369.6543884277344,42998700,34443.19140625,15374.490234375,19068.701171875,18923.861572265625,168.8566468853754,0.8577666457376485,50331179.85148213
2023-09-07,367.0107421875,52060700,34500.73046875,15299.1103515625,19201.6201171875,18923.457580566406,168.1527393930333,1.6542254240112502,50401772.510605305
2023-09-08,367.5236511230469,35800100,34576.58984375,15208.4296875,19368.16015625,18926.88787841797,176.13588514458638,2.5052945767967714,49805785.87751938
2023-09-11,371.85406494140625,39936600,34663.71875,15286.5,19377.21875,18941.83251953125,193.15813452480657,2.2540403568291607,49402961.96415124
2023-09-12,367.73077392578125,41391000,34645.98828125,15203.48046875,19442.5078125,18959.576538085938,211.95751823440585,2.2784342751172626,49075943.1084716
2023-09-13,369.13153076171875,46300700,34575.53125,15229.419921875,19346.111328125,18977.768493652344,219.4760697407942,1.6782824428543703,48962667.87955439
2023-09-14,372.1500244140625,48039400,34907.109375,15369.2900390625,19537.8193359375,18996.353118896484,240.60846941773366,2.2504038130966464,48924983.47630727
2023-09-15,365.7777099609375,69811200,34618.23828125,15339.4296875,19278.80859375,19001.93276977539,245.12365320229853,1.129535319653979,49777482.10992738
2023-09-18,366.1590576171875,36903500,34624.30078125,15253.2802734375,19371.0205078125,19016.58123779297,252.85979027682615,1.4017225500009227,49252013.45237932
2023-09-19,365.3785400390625,37621700,34517.73046875,15164.259765625,19353.470703125,19033.216552734375,257.06295701351314,1.2458199116327369,48777306.78085364
2023-09-20,360.1133117675781,45514200,34440.87890625,15165.169921875,19275.708984375,19049.77523803711,255.01172350996697,0.885973959268034,48644118.74898206
2023-09-21,353.5144348144531,69734800,34070.421875,15058.0400390625,19012.3818359375,19047.756591796875,255.0451069098092,-0.1386999981610487,49504962.88167666
2023-09-22,353.5638122558594,51589700,33963.83984375,14987.919921875,18975.919921875,19046.707275390625,255.27655845062068,-0.27729672456124765,49590054.19262863
2023-09-25,355.2431640625,39168000,34006.87890625,15101.419921875,18905.458984375,19045.21258544922,255.9802403037337,-0.5459546444225302,49164664.22558256
2023-09-26,349.90875244140625,53657700,33618.87890625,14819.23046875,18799.6484375,19041.063842773438,258.9263516028895,-0.9323709378321284,49348053.440864906
2023-09-27,350.72869873046875,56066000,33550.26953125,14827.740234375,18722.529296875,19030.156982421875,264.8832206169966,-1.1613709801259327,49622255.34123776
2023-09-28,353.6626281738281,56453300,33666.33984375,14985.900390625,18680.439453125,19018.41323852539,271.92654997632144,-1.242886306724446,49901073.49057499
2023-09-29,353.91943359375,64829600,33507.5,14968.76953125,18538.73046875,19004.579498291016,284.82410654593394,-1.6355674215584262,50510401.103204586
2023-10-02,356.8731384277344,51625100,33433.3515625,14797.3896484375,18635.9619140625,18994.527099609375,292.1173969133332,-1.22746946719252,50555899.017359495
2023-10-03,350.6101379394531,60478500,33002.37890625,14681.8701171875,18320.5087890625,18978.551177978516,314.434613041184,-2.0927797437803917,50960903.13909992
2023-10-04,355.3814697265625,54786700,33129.55078125,14724.8896484375,18404.6611328125,18966.194946289062,329.1018145237724,-1.706261675552082,51117058.11301421
2023-10-05,354.3343811035156,45897400,33119.5703125,14678.2001953125,18441.3701171875,18956.27896118164,340.15086818233414,-1.5137660731123854,50904010.84309526
2023-10-06,360.2713928222656,75049100,33407.578125,14807.73046875,18599.84765625,18953.246459960938,342.95895452570153,-1.0304405207896492,51889524.68623423
2023-10-09,362.10882568359375,45304800,33604.6484375,14941.0498046875,18663.5986328125,18951.94076538086,344.0109775143364,-0.838177126357379,51620760.41332671
2023-10-10,364.1141357421875,46968800,33739.30078125,15074.4697265625,18664.8310546875,18958.60919189453,335.97040655276254,-0.8744167089636057,51430884.478088886
2023-10-11,366.71221923828125,38215100,33804.87109375,15124.98046875,18679.890625,18956.98208618164,337.2272182030508,-0.8216758500637948,50891464.70347301
2023-10-12,365.4378356933594,49587900,33631.140625,14963.080078125,18668.060546875,18951.525512695312,340.5329756010602,-0.8324156135539609,50838257.98088227
2023-10-13,360.8443603515625,52469900,33670.2890625,14699.4296875,18970.859375,18950.629486083984,340.4402933602851,0.059422722017826786,50904855.61431565
2023-10-16,364.9241638183594,44201100,33984.5390625,14975.5595703125,19008.9794921875,18952.091094970703,340.59197483915966,0.16702800247616437,50631232.936180316
2023-10-17,363.7289123535156,50999100,33997.6484375,15103.5,18894.1484375,18948.88604736328,340.6411169307786,-0.16068996707289576,50646247.918377034
2023-10-18,358.95751953125,54280500,33665.078125,14583.6103515625,19081.4677734375,18951.365325927734,341.32917101840934,0.3811641622120503,50794584.73803511
2023-10-19,355.59881591796875,72274200,33414.171875,14435.8203125,18978.3515625,18945.899780273438,339.3869716461791,0.0956188213977596,51671303.72831939
2023-10-20,350.29400634765625,72559700,33127.28125,14450.41015625,18676.87109375,18933.65509033203,341.8728034921471,-0.751109751811333,52523891.331245124
2023-10-23,351.35101318359375,60665200,32936.41015625,14239.6298828125,18696.7802734375,18917.878845214844,340.75473030282285,-0.6488496038803548,52856189.64425553
2023-10-24,354.76904296875,47082100,33141.37890625,14237.98046875,18903.3984375,18903.355041503906,330.69982920393204,0.00013122473089331133,52620512.51591857
2023-10-25,346.08575439453125,71190500,33035.9296875,13890.3203125,19145.609375,18896.117248535156,322.42516987631564,0.7737985423425551,53378471.18873821
2023-10-26,339.4868469238281,78621400,32784.30078125,13654.4599609375,19129.8408203125,18886.346405029297,309.8244422055471,0.7859109292663922,54408794.81368767
2023-10-27,341.1168212890625,63476700,32417.58984375,13556.0703125,18861.51953125,18871.202911376953,298.25410853400496,-0.03246687924786488,54778913.392720826
2023-10-30,344.9595947265625,55298500,32928.9609375,13826.6904296875,19102.2705078125,18857.592010498047,275.9562538777173,0.8866568301179937,54800121.00934446
2023-10-31,346.6092834472656,47671900,33052.87109375,13895.76953125,19157.1015625,18853.788665771484,270.75325891580457,1.1202557558977935,54509173.21304469
2023-11-01,352.6253356933594,58992700,33274.578125,14020.2802734375,19254.2978515625,18850.141082763672,264.2689378890783,1.5293389076565063,54692174.3063898
2023-11-02,359.0267028808594,58162400,33839.078125,14285.4599609375,19553.6181640625,18856.39569091797,278.54852306555506,2.5030557170839614,54833816.17143512
2023-11-03,363.24481201171875,53280500,34061.3203125,14512.759765625,19548.560546875,18864.922302246094,295.4608058331381,2.3138034931610925,54770415.51137654
2023-11-06,364.72662353515625,38848700,34095.859375,14502.9697265625,19592.8896484375,18883.06317138672,321.48199909839843,2.207982030227202,54120549.57213667
2023-11-07,368.1742248535156,50777400,34152.6015625,14438.599609375,19714.001953125,18906.12823486328,353.2651349202613,2.2868764517168425,53984094.48755966
2023-11-08,368.41131591796875,35663400,34112.26953125,14415.7802734375,19696.4892578125,18930.847930908203,379.8896271302746,2.015430988963901,53236311.03908784
2023-11-09,365.576171875,53859400,33891.94140625,14266.240234375,19625.701171875,18956.662078857422,398.3062472580705,1.6797102672208262,53261743.24157405
2023-11-10,373.795166015625,58309800,34283.1015625,14426.490234375,19856.611328125,18992.102142333984,426.2735157540299,2.0280621569036397,53467786.374571025
2023-11-13,372.6294860839844,40733500,34337.87109375,14379.4404296875,19958.4306640625,19032.03936767578,455.02925018768326,2.0358939474871462,52948019.58377221
2023-11-14,380.65087890625,67792600,34827.69921875,14855.6396484375,19972.0595703125,19076.83090209961,475.0104744559821,1.8846503737379143,53553920.825250894
2023-11-15,380.9373474121094,54141400,34991.2109375,14961.98046875,20029.23046875,19120.370544433594,496.6572301324029,1.8299540793438465,53577899.56707738
2023-11-16,381.26336669921875,45343500,34945.46875,14813.48046875,20131.98828125,19176.979278564453,505.7018944737959,1.8884821534617227,53241801.625564024
2023-11-17,381.35223388671875,46571900,34947.28125,14932.2998046875,20014.9814453125,19227.301788330078,506.490248986515,1.5551724017561361,52969560.74288794
2023-11-20,385.9951477050781,44429600,35151.0390625,14982.2900390625,20168.7490234375,19281.28237915039,512.0450116532281,1.7331809198214156,52620990.91664761
2023-11-21,383.7527160644531,43337000,35088.2890625,14997.400390625,20090.888671875,19327.877410888672,515.8621620388847,1.479099102695603,52242052.511886485
2023-11-22,385.32342529296875,44121000,35273.03125,15032.2802734375,20240.7509765625,19377.16342163086,525.5984969989418,1.6430556020661136,51910580.98078907
2023-11-24,384.7801208496094,15718800,35390.1484375,15094.2001953125,20295.9482421875,19428.135833740234,533.324126753055,1.6271763547068792,50433365.43055278
2023-11-27,384.4442443847656,34139700,35333.46875,14903.98046875,20429.48828125,19482.810760498047,543.7222386685262,1.7411050227965457,49768317.86195879
2023-11-28,385.451904296875,35491100,35416.98046875,14816.240234375,20600.740234375,19543.207000732422,557.4675419096314,1.8970310451079322,49185574.27575639
2023-11-29,385.07647705078125,38811700,35430.421875,14816.5400390625,20613.8818359375,19594.55145263672,578.3255746494567,1.7625545678463777,48762150.835929595
2023-11-30,384.1083679199219,52834400,35950.890625,15018.509765625,20932.380859375,19654.657745361328,614.3330780445024,2.0798540070165545,48928365.0875243
2023-12-01,385.2049255371094,40490100,36245.5,15463.759765625,20781.740234375,19713.644989013672,629.3918146455585,1.69702754390415,48583946.104360044
2023-12-04,381.6288757324219,51186900,36204.44140625,15525.6103515625,20678.8310546875,19763.562591552734,640.8752913442033,1.4281537695345323,48690189.12050861
2023-12-05,382.58709716796875,42933000,36124.55859375,15289.6904296875,20834.8681640625,19821.578735351562,651.4447132272633,1.5554496155031976,48455201.80946744
2023-12-06,380.37420654296875,41994100,36054.4296875,15230.0302734375,20824.3994140625,19888.688995361328,640.2358232638119,1.4615090013724652,48191483.36826468
2023-12-07,385.6888732910156,49593500,36117.37890625,15299.2900390625,20818.0888671875,19954.979888916016,622.4165566373845,1.3867063288522474,48248708.536906935
2023-12-08,387.4078063964844,46687500,36247.87109375,15211.0595703125,21036.8115234375,20021.649047851562,620.3998905402804,1.6363034408369654,48184985.739482164
2023-12-11,390.71710205078125,41198000,36404.9296875,15398.23046875,21006.69921875,20079.80810546875,622.8554393710672,1.4881320041407764,47899802.648074724
2023-12-12,393.828857421875,39221200,36577.94140625,15418.599609375,21159.341796875,20143.230010986328,626.3219871138257,1.6223473018583445,47545573.96856147
2023-12-13,398.8373107910156,55408100,37090.23828125,15615.8603515625,21474.3779296875,20224.8818359375,624.1506370294843,2.0019143130201997,47866493.3984161
2023-12-14,398.4915466308594,55447800,37248.3515625,15912.919921875,21335.431640625,20294.66812133789,619.4093232950811,1.6802516206093638,48175934.48419504
2023-12-15,400.4178466796875,62896600,37305.16015625,16016.1103515625,21289.0498046875,20361.29150390625,607.6502829214667,1.5267964598333847,48776777.974636056
2023-12-18,402.93994140625,46610000,37306.01953125,15963.0400390625,21342.9794921875,20426.56280517578,596.9911180988302,1.5350591645820912,48688338.05730397
2023-12-19,404.9988098144531,35711900,37557.921875,16104.6298828125,21453.2919921875,20485.927612304688,601.8175951917684,1.607404614972354,48158687.52435279
2023-12-20,398.98065185546875,54042400,37082.0,15725.8798828125,21356.1201171875,20542.413848876953,595.796910003176,1.365744357932654,48398839.053971045
2023-12-21,403.6229248046875,45568900,37404.3515625,15992.08984375,21412.26171875,20599.26922607422,589.0339472453893,1.3802133077010783,48283331.33748242
2023-12-22,404.22674560546875,34314000,37385.96875,16063.900390625,21322.068359375,20649.52130126953,579.591694151497,1.1603807730372246,47713154.54819742
2023-12-26,406.70135498046875,22722500,37545.328125,16104.259765625,21441.068359375,20704.03939819336,569.0084195363452,1.2952865649724594,46693127.831944466
2023-12-27,407.5292663574219,31980500,37656.51953125,16025.9404296875,21630.5791015625,20766.691833496094,556.6877862860238,1.5518344202050531,46092612.41023245
2023-12-28,407.3311767578125,27029200,37710.1015625,16002.1103515625,21707.9912109375,20824.547454833984,555.2571415834902,1.5910533875964172,45314513.94450867
2023-12-29,405.5683898925781,42662100,37689.5390625,15898.849609375,21790.689453125,20881.805541992188,557.5286980557647,1.6302011256143532,45206252.15085525
2024-01-02,398.7052307128906,58026900,37715.0390625,15774.76953125,21940.26953125,20943.312103271484,562.4725421491527,1.7724552814066952,45729543.89979993
2024-01-03,394.48638916015625,47002800,37430.19140625,15504.5595703125,21925.6318359375,21002.574645996094,562.9604190634008,1.639648470272741,45781513.53654278
2024-01-04,392.4561462402344,39432800,37440.33984375,15498.169921875,21942.169921875,21059.142822265625,563.6052561122675,1.5667474531739998,45522382.37178593
2024-01-05,392.92156982421875,44922800,37466.109375,15508.669921875,21957.439453125,21119.844635009766,552.0031135921324,1.5173733580316755,45497909.62191711
2024-01-08,401.0424499511719,42473800,37683.01171875,15645.9599609375,22037.0517578125,21178.229095458984,546.94272733557,1.570224119328303,45374476.57612457
2024-01-09,401.834716796875,39132900,37525.16015625,15512.2998046875,22012.8603515625,21238.29071044922,528.9185610341958,1.4644402714829354,45119718.34852765
2024-01-10,404.5582275390625,33962800,37695.73046875,15602.8701171875,22092.8603515625,21296.16912841797,517.4505356039299,1.5396471127712572,44664333.92613876
2024-01-11,405.4000244140625,54536200,37711.01953125,15534.900390625,22176.119140625,21354.92446899414,506.8500726960901,1.6201924708477884,45067267.23527595
2024-01-12,405.60797119140625,39595000,37592.98046875,15470.5302734375,22122.4501953125,21407.829528808594,495.36250113980634,1.4426216454810306,44843909.38893815
2024-01-16,405.5683898925781,43903000,37361.12109375,15342.580078125,22018.541015625,21452.135803222656,484.1241560985347,1.1699585845228146,44805504.92408353
2024-01-17,403.2806091308594,54386000,37266.671875,15232.0400390625,22034.6318359375,21496.534240722656,469.7018611170956,1.1456152077726114,45196545.53942706
2024-01-18,409.0048828125,59562500,37468.609375,15490.3095703125,21978.2998046875,21529.219207763672,465.55059955490964,0.964622529437557,45782911.02761371
2024-01-19,417.1158752441406,70325100,37863.80078125,15592.33984375,22271.4609375,21575.772979736328,462.86987075765893,1.5029882083811579,46784633.02648662
2024-01-22,417.6605224609375,44880600,38001.80859375,15937.0302734375,22064.7783203125,21619.08383178711,440.538485893066,1.011703864242127,46706917.39275247
2024-01-23,419.3936462402344,33003800,37905.44921875,15892.650390625,22012.798828125,21655.894165039062,421.70759433393505,0.8463320743598408,46147606.47876257
2024-01-24,421.7209167480469,46948000,37806.390625,15755.419921875,22050.970703125,21694.224517822266,398.81450084077727,0.8945165849051254,46180275.60207838
2024-01-25,422.2359619140625,44367200,38049.12890625,15952.7802734375,22096.3486328125,21734.170135498047,371.29557125160414,0.975445239202778,46106272.51627926
2024-01-26,419.720458984375,37137000,38109.4296875,15901.1201171875,22208.3095703125,21770.77944946289,357.82875108464077,1.2227360700429464,45740179.760512754
2024-01-29,424.0185852050781,38694700,38333.44921875,15935.0302734375,22398.4189453125,21814.27069091797,346.3574969875992,1.6865471643463397,45452609.15804285
2024-01-30,421.19610595703125,36739000,38467.30859375,15776.3095703125,22690.9990234375,21862.134979248047,358.54895814442546,2.3117178989419407,45096951.64138804
2024-01-31,412.9465026855469,64010600,38150.30078125,15515.7998046875,22634.5009765625,21898.38882446289,376.2897305111214,1.956237687113423,45868937.28867832
2024-02-01,417.80914306640625,51008600,38519.83984375,15645.349609375,22874.490234375,21946.484405517578,399.646781714852,2.3220650617413305,46078719.44016083
2024-02-02,424.87030029296875,59602400,38654.421875,15799.58984375,22854.83203125,21995.415100097656,412.21292638652653,2.084885931855713,46630706.401786916
2024-02-05,424.315673828125,39889200,38380.12109375,15686.5595703125,22693.5615234375,22037.62078857422,412.3981148295744,1.5905522146587698,46355542.875183366
2024-02-06,423.4639892578125,35846100,38521.359375,16009.2900390625,22512.0693359375,22070.707580566406,406.4348574806285,1.085934799261478,45926586.023135066
2024-02-07,427.821533203125,37712700,38677.359375,16076.1201171875,22601.2392578125,22109.617553710938,395.26427092859177,1.2437797702954503,45591325.36912955
2024-02-08,428.61383056640625,29889900,38726.328125,16142.830078125,22583.498046875,22146.218688964844,382.6325678785529,1.1428179266981482,44950450.864267126
2024-02-09,432.83270263671875,36943900,38671.69140625,16215.5,22456.19140625,22181.660034179688,355.38723157301456,0.772485187087848,44623652.869807236
2024-02-12,431.13922119140625,33203300,38797.37890625,16210.4599609375,22586.9189453125,22217.467864990234,335.53188145555265,1.101090837388,44157516.01797837
2024-02-13,424.4147644042969,64491700,38272.75,15785.76953125,22486.98046875,22244.230407714844,321.0522062076635,0.7561077492740862,44987482.7111221
2024-02-14,429.0396423339844,45092700,38424.26953125,15824.2802734375,22599.9892578125,22272.105346679688,311.5754754823714,1.0523418463060767,44991777.29434161
2024-02-15,430.3172302246094,38796100,38773.12109375,15906.5302734375,22866.5908203125,22305.727264404297,315.96934483453026,1.7750568688931558,44738892.50681746
2024-02-16,426.415283203125,53716500,38627.98828125,15629.1904296875,22998.7978515625,22338.806274414062,331.5023401994138,1.9909107632586316,45105325.46572287
2024-02-20,423.1966247558594,53999500,38563.80078125,15463.76953125,23100.03125,22375.506256103516,348.83944722472046,2.076958324698151,45468352.997734174
2024-02-21,421.5030822753906,49779000,38612.23828125,15582.4501953125,23029.7880859375,22409.49432373047,358.1176619004924,1.732094862105371,45644297.77333686
2024-02-22,433.84283447265625,53887800,39069.109375,15822.3701171875,23246.7392578125,22449.784942626953,377.61453461173903,2.110496927786348,45980767.25197617
2024-02-23,432.5653381347656,39853900,39131.53125,15921.01953125,23210.51171875,22486.45556640625,392.9089148557625,1.8428091727304081,45730691.03760979
2024-02-26,432.3375549316406,33043200,39069.23046875,15842.25,23226.98046875,22524.39682006836,404.16059330870394,1.7383774180700409,45212834.2605645
2024-02-27,433.3774108886719,33713200,38972.41015625,15796.8798828125,23175.5302734375,22558.230255126953,412.1086588881081,1.4979059648396043,44743461.43360268
2024-02-28,431.06988525390625,32938800,38949.01953125,15706.2099609375,23242.8095703125,22591.564331054688,423.1953237677875,1.538876265124231,44261638.51794542
2024-02-29,434.7638854980469,42495200,38996.390625,15841.58984375,23154.80078125,22623.825286865234,425.6223281823447,1.247527348135941,44189538.986600704
2024-03-01,441.3100891113281,43853000,39087.37890625,15832.6201171875,23254.7587890625,22662.457092285156,425.0137024118291,1.3936061200290812,44175802.70143333
2024-03-04,439.7354736328125,34325700,38989.828125,15789.8896484375,23199.9384765625,22698.872924804688,419.37057824600015,1.1948037791623298,43773757.69321156
2024-03-05,431.8423156738281,57917100,38585.19140625,15626.240234375,22958.951171875,22729.518280029297,400.4185230849174,0.572982713382235,44351036.97103966
2024-03-06,434.555908203125,46234500,38661.05078125,15673.51953125,22987.53125,22751.895477294922,393.95084512042166,0.5981349592816579,44427913.01303804
2024-03-07,441.1517028808594,44526700,38791.3515625,15848.0400390625,22943.3115234375,22779.349639892578,374.6613972986525,0.43762684046743017,44431945.134954855
2024-03-08,434.78369140625,72096000,38722.69140625,15718.2197265625,23004.4716796875,22810.339416503906,349.37059106976676,0.5556628638637388,45561090.231487304
2024-03-11,433.16943359375,45860000,38769.66015625,15786.2998046875,22983.3603515625,22839.476593017578,321.78846519861804,0.4471377134544343,45573290.63020211
2024-03-12,439.3789367675781,55300900,39005.48828125,15882.2900390625,23123.1982421875,22871.565643310547,295.4106210875848,0.8518062009772759,45970335.91060202
2024-03-13,436.0018615722656,37928700,39043.3203125,15820.4599609375,23222.8603515625,22903.27035522461,275.7174687638123,1.1591213199902863,45642105.87343459
2024-03-14,434.9025573730469,52195200,38905.66015625,15607.7099609375,23297.9501953125,22931.38070678711,268.3422760405818,1.3660519465443968,45909579.103090316
2024-03-15,429.73291015625,73069800,38714.76953125,15498.6298828125,23216.1396484375,22947.79135131836,269.2235727267182,0.9967488894129414,47018159.547862135
2024-03-18,433.8315124511719,47323800,38790.4296875,15417.580078125,23372.849609375,22970.86474609375,273.1187116234598,1.4718320136024,47030634.66835756
2024-03-19,434.9123840332031,43004100,39110.76171875,15539.9296875,23570.83203125,22992.625427246094,292.2619557828491,1.9783847762707585,46866286.31454705
2024-03-20,440.0689697265625,43653500,39512.12890625,15820.3095703125,23691.8193359375,23018.781280517578,316.01967882671886,2.1297346352565745,46735152.17925941
2024-03-21,442.1515197753906,39345700,39781.37109375,16001.419921875,23779.951171875,23052.73095703125,337.57439780041034,2.1542516837242984,46433541.88622841
2024-03-22,442.6572570800781,28253900,39475.8984375,16010.98046875,23464.91796875,23082.50747680664,330.29123627233895,1.1577978763809704,45691515.68679052
2024-03-25,441.05078125,27789200,39313.640625,15909.0703125,23404.5703125,23107.611572265625,322.9800650767594,0.9194336503827252,44960808.924064375
2024-03-26,439.622802734375,34142000,39282.328125,15850.849609375,23431.478515625,23134.110961914062,313.2310102986704,0.9493554084169161,44519224.88634746
2024-03-27,441.1201171875,41359200,39760.078125,16028.5498046875,23731.5283203125,23173.965240478516,305.2248554396027,1.8267289504681699,44390244.278741434
2024-03-28,440.3070068359375,36839600,39807.37109375,16211.6201171875,23595.7509765625,23205.491241455078,294.5474384606312,1.3249469665973124,44082054.71634382
2024-04-01,441.2391662597656,38729000,39566.8515625,16031.5703125,23535.28125,23238.25064086914,269.2681846891238,1.1031032480639624,43863562.6871053
2024-04-02,437.4311828613281,44259700,39170.23828125,15846.849609375,23323.388671875,23260.856872558594,243.0441065986836,0.257285807878729,43879731.55701937
2024-04-03,438.4129333496094,39949800,39127.140625,15961.0302734375,23166.1103515625,23270.216857910156,232.92746033940065,-0.44694818805804065,43719326.1873451
2024-04-04,431.7093200683594,57267700,38596.98046875,15798.58984375,22798.390625,23263.954132080078,242.93951701329,-1.9163761943867268,44272321.03684122
2024-04-05,436.7965087890625,54744600,38904.0390625,15919.2001953125,22984.8388671875,23260.354370117188,246.27730445607915,-1.1187206370403597,44699760.99452117
2024-04-08,436.9254150390625,28144900,38892.80078125,15934.2099609375,22958.5908203125,23258.129455566406,248.73679910848338,-1.2042393257753,44024052.382499896
2024-04-09,438.5418395996094,39443600,38883.671875,15970.259765625,22913.412109375,23247.712982177734,256.099657450975,-1.3053546269062442,43837095.14239786
2024-04-10,434.71405029296875,61502200,38461.51171875,15603.8603515625,22857.6513671875,23236.686096191406,265.18838401822387,-1.4293036642881718,44558119.830463246
2024-04-11,441.6556701660156,45474600,38459.078125,15748.900390625,22710.177734375,23220.536010742188,281.0603021682488,-1.8158319493361816,44595527.18432189
2024-04-12,434.6148681640625,53665000,37983.23828125,15498.1103515625,22485.1279296875,23198.9609375,309.669217134387,-2.3051468092894694,44965709.74822711
2024-04-15,427.4649963378906,63453600,37735.109375,15388.33984375,22346.76953125,23170.959686279297,344.1662667069313,-2.3947441535027645,45720317.513605595
